BEGIN_DATA,,,,
year,month,day,hour,demand
2016,1,17,20,454221
2016,1,17,21,449060
2016,1,17,22,445494
2016,1,17,23,448991
2016,1,17,24,464219
2016,1,18,1,485887
2016,1,18,2,496208
2016,1,18,3,500062
2016,1,18,4,495429
2016,1,18,5,485171
2016,1,18,6,469896
2016,1,18,7,456064
2016,1,18,8,448528
2016,1,18,9,444251
2016,1,18,10,444631
2016,1,18,11,451451
2016,1,18,12,467318
2016,1,18,13,494755
2016,1,18,14,523901
2016,1,18,15,541062
2016,1,18,16,545192
2016,1,18,17,543487
2016,1,18,18,536857
2016,1,18,19,527628
2016,1,18,20,517776
2016,1,18,21,509785
2016,1,18,22,504687
2016,1,18,23,507727
2016,1,18,24,526419
2016,1,19,1,549665
2016,1,19,2,562567
2016,1,19,3,564163
2016,1,19,4,556526
2016,1,19,5,538248
2016,1,19,6,516924
2016,1,19,7,501475
2016,1,19,8,488999
2016,1,19,9,482967
2016,1,19,10,481249
2016,1,19,11,486280
2016,1,19,12,502379
2016,1,19,13,535702
2016,1,19,14,566549
2016,1,19,15,573410
2016,1,19,16,566659
2016,1,19,17,557923
2016,1,19,18,545315
2016,1,19,19,532146
2016,1,19,20,521109
2016,1,19,21,512647
2016,1,19,22,508178
2016,1,19,23,511496
2016,1,19,24,528756
2016,1,20,1,551032
2016,1,20,2,562095
2016,1,20,3,562159
2016,1,20,4,552331
2016,1,20,5,532727
2016,1,20,6,508325
2016,1,20,7,489238
2016,1,20,8,477412
2016,1,20,9,469456
2016,1,20,10,465197
2016,1,20,11,467832
2016,1,20,12,480765
2016,1,20,13,511384
2016,1,20,14,538712
2016,1,20,15,545903
2016,1,20,16,541690
2016,1,20,17,535766
2016,1,20,18,525014
2016,1,20,19,513367
2016,1,20,20,505022
2016,1,20,21,499719
2016,1,20,22,496368
2016,1,20,23,498582
2016,1,20,24,513219
2016,1,21,1,530621
2016,1,21,2,536998
2016,1,21,3,534155
2016,1,21,4,523823
2016,1,21,5,502565
2016,1,21,6,477673
2016,1,21,7,456421
2016,1,21,8,443706
2016,1,21,9,436131
2016,1,21,10,433110
2016,1,21,11,436071
2016,1,21,12,449116
2016,1,21,13,480639
2016,1,21,14,510256
2016,1,21,15,518742
2016,1,21,16,516020
2016,1,21,17,511787
2016,1,21,18,505008
2016,1,21,19,497441
2016,1,21,20,490839
2016,1,21,21,486454
2016,1,21,22,484099
2016,1,21,23,486532
2016,1,21,24,502091
2016,1,22,1,520576
2016,1,22,2,528086
2016,1,22,3,526625
2016,1,22,4,516991
2016,1,22,5,498943
2016,1,22,6,476339
2016,1,22,7,456478
2016,1,22,8,444330
2016,1,22,9,436511
2016,1,22,10,433613
2016,1,22,11,437088
2016,1,22,12,449307
2016,1,22,13,477904
2016,1,22,14,507808
2016,1,22,15,521807
2016,1,22,16,527868
2016,1,22,17,530661
2016,1,22,18,527483
2016,1,22,19,521535
2016,1,22,20,516008
2016,1,22,21,510667
2016,1,22,22,506634
2016,1,22,23,507167
2016,1,22,24,517282
2016,1,23,1,529218
2016,1,23,2,532903
2016,1,23,3,529336
2016,1,23,4,520639
2016,1,23,5,505934
2016,1,23,6,487546
2016,1,23,7,472140
2016,1,23,8,460258
2016,1,23,9,452993
2016,1,23,10,449064
2016,1,23,11,449326
2016,1,23,12,454535
2016,1,23,13,463992
2016,1,23,14,479138
2016,1,23,15,495821
2016,1,23,16,510243
2016,1,23,17,516909
2016,1,23,18,514058
2016,1,23,19,505966
